,index,name,latitude,longitude,address,review,savecount,visitorreviewscore
5970,144,Pimfy,37.5344047,126.9882179,서울 용산구 녹사평대로40길 46 1층 Pimfy,402,"2,000",
5971,145,열정도고깃집,37.5396757,126.9694675,서울 용산구 백범로87길 55,"1,437","10,000",4.69
5972,146,샐러드셀러,37.5354372,127.0004331,서울 용산구 대사관로5길 28,528,"19,000",4.6
5973,147,쏠티캐빈 용리단길점 화이트,37.5303988,126.9697440,서울 용산구 한강대로40길 9 쏠티캐빈 용리단길점,50,800,
5974,148,용산마루,37.5254605,126.9626331,서울 용산구 한강대로15길 19-28 1층,389,"10,000",4.54
5975,149,부첼리하우스,37.5368456,127.0128985,서울 용산구 독서당로 122-1,685,"38,000",4.49
5976,150,베이커리무이,37.5396500,126.9669003,서울 용산구 원효로81길 17 1층,820,"17,000",4.77
5977,151,더로열푸드앤드링크,37.5471976,126.9839659,서울 용산구 신흥로20길 37,571,"48,000",4.26
5978,152,이속우화,37.5349267,127.0102282,서울 용산구 한남대로20길 61 지1층 이속우화,248,"51,000",4.54
5979,153,재재식당,37.5344771,126.9891818,서울 용산구 녹사평대로40길 59-1,508,"12,000",4.46
5980,154,일미집,37.5461499,126.9782749,서울 용산구 후암로 1-1,"1,044","23,000",
5981,155,웨스턴차이나,37.5341734,127.0088444,서울 용산구 독서당로 73,609,"3,000",4.2
5982,156,카토,37.5250220,126.9617848,서울 용산구 한강대로7길 22-7 1층 2층 (서울특별시 용산구 한강로3가 40-224) (서울특별시 용산구 한강로3가 40-224),378,"6,000",
5983,157,조대포남영본점,37.5426096,126.9728974,서울 용산구 한강대로 272-1,745,"10,000",4.52
5984,158,넘버원양꼬치,37.5304452,126.9969095,서울 용산구 우사단로 2,110,"6,000",4.49
5985,159,몬드리안서울이태원 프리빌리지 바,37.5285228,126.9932370,서울 용산구 장문로 23 몬드리안 서울이태원 RF,78,"4,000",4.18
5986,160,르번미 이촌본점,37.5204467,126.9751191,서울 용산구 이촌로77길 19,"1,039","8,000",4.41
5987,161,쎄오,37.5353875,127.0010452,서울 용산구 이태원로54길 74 1층,99,"4,000",4.83
5988,162,널담은공간 해방촌점,37.5445748,126.9854470,서울 용산구 신흥로15길 18-12,71,"16,000",4.42
5989,163,로코스 비비큐 경리단길본점,37.5409757,126.9955532,서울 용산구 회나무로 83,"1,370","17,000",4.65
5990,164,폰트 용산점,37.5257906,126.9628565,서울 용산구 한강대로15길 19-16 1층,"1,121","16,000",
5991,165,토끼정 용산 아이파크몰,37.5297718,126.9647415,서울 용산구 한강대로23길 55 아이파크몰 6층 토끼정,"1,785","1,000",4.28
5992,166,도렐 신용산점,37.5287919,126.9686730,서울 용산구 한강대로 100 아모레퍼시픽빌딩 지하1층 B104,"1,028","14,000",4.45
5993,167,오하요 도넛,37.5404450,126.9676263,서울 용산구 원효로83길 20,42,"1,000",
5994,168,더보일러스,37.5331017,126.9633504,서울 용산구 청파로 112 나진상가 15동 지하1층,"1,208","12,000",4.51
5995,169,후라토식당 용산점,37.5276531,126.9686923,서울 용산구 한강대로30길 25 아스테리움 용산 지하1층 B102호,585,"5,000",4.44
5996,170,도야집,37.5318105,126.9726360,서울 용산구 한강대로52길 27,487,"13,000",4.76
5997,171,한남타츠,37.5350081,127.0089232,서울 용산구 한남대로20길 37 1층 한남타츠,163,"10,000",
5998,172,AUZ,37.5382050,126.9679914,서울 용산구 백범로 341 용산리첸시아 103동,510,"6,000",4.52
5999,173,로즈앤크라운,37.5347224,126.9919848,"서울 용산구 이태원로19길 6 2층,3층, 6호선 이태원역 1번출구 직진/ 첫번째 신호등에서 오른쪽 골목/ 골목 오른 편 3번째 건물 2층/ 핑크색 외관",323,"12,000",4.51
6000,174,명화원,37.5363550,126.9746187,서울 용산구 한강대로 202,510,"21,000",4.21
6001,175,보마켓 경리단점,37.5421260,126.9897908,서울 용산구 녹사평대로 286,979,"37,000",4.32
6002,176,이태원주식,37.5331825,126.9904414,서울 용산구 녹사평대로32길 36,198,"6,000",4.64
6003,177,테이프,37.5334165,126.9908413,서울 용산구 이태원로14길 21 2층 TAPE,493,"11,000",4.35
6004,178,이진칸,37.5338340,126.9942978,서울 용산구 보광로 124 3층 이진칸,237,"3,000",4.77
6005,179,대림국수 신용산점,37.5303485,126.9701674,서울 용산구 한강대로40길 15 1층 2층 3층,538,"9,000",4.34
6006,180,어글리소사이어티,37.5339569,126.9918038,서울 용산구 보광로59길 40 6층,416,"15,000",4.53
6007,181,Ori,37.5433653,126.9879949,서울 용산구 신흥로12길 4 1층,567,"28,000",4.69
6008,182,서울드래곤시티 푸드익스체인지,37.5318505,126.9630095,서울 용산구 청파로20길 95 노보텔 앰배서더 서울 용산 2F,"1,763","2,000",4.37
6009,183,버거보이 신용산점,37.5263287,126.9628705,서울 용산구 한강대로15길 29,644,"13,000",4.48
6010,184,소월솥밥,37.5450631,126.9850230,서울 용산구 신흥로 95-21 1층,131,"3,000",4.88
6011,185,탭퍼블릭 한남동점,37.5364094,127.0004244,서울 용산구 이태원로 244 트윈빌딩 L2,679,"11,000",4.49
6012,186,고라니커피클럽,37.5416708,126.9731973,서울 용산구 한강대로 262 1층 고라니커피클럽,195,"5,000",
6013,187,꾸잉,37.5347947,126.9950469,서울 용산구 이태원로 189 1층,424,"6,000",4.41
6014,188,라오삐약 신용산점,37.5310690,126.9710893,서울 용산구 한강대로46길 16,451,"9,000",4.37
6015,189,베르트,37.5333166,126.9740877,서울 용산구 한강대로62다길 9,394,"33,000",4.33
6016,190,금토일샴페인빠 한남점,37.5320956,127.0056794,서울 용산구 대사관로34길 26 2층,33,"5,000",
6017,191,마봉양꼬치 용산점,37.5306564,126.9669960,서울 용산구 새창로 209 1층,318,"2,000",4.53
6018,192,히비,37.5385452,126.9683793,서울 용산구 백범로87길 24 1층,630,"33,000",4.39
6019,193,서울에살기위하여,37.5328574,127.0058496,서울 용산구 대사관로30길 11-9 1층,77,"9,000",4.48
6020,194,르몽블랑,37.5449235,126.9848503,서울 용산구 신흥로 99-4 1층,533,"17,000",4.47
6021,195,용문해장국,37.5379583,126.9608625,서울 용산구 효창원로 110,803,"7,000",4.27
6022,196,한국술집 안씨막걸리,37.5385614,126.9874514,서울 용산구 회나무로 3 아름누리빌딩 1층,340,"21,000",4.74
6023,197,원인어밀리언,37.5369754,127.0019489,서울 용산구 이태원로54길 31,595,"13,000",4.35
6024,198,데이로우 DAY ROW,37.5371529,126.9996365,서울 용산구 이태원로49길 14-3 1층,380,"25,000",4.55
6025,199,오설록티하우스 1979점,37.5287911,126.9686735,서울 용산구 한강대로 100 아모레퍼시픽 1층,"2,180","3,000",4.59
6026,200,초승달,37.5396391,126.9913707,서울 용산구 회나무로26길 12 1층,520,"9,000",4.75
6027,201,세몰리나클럽,37.5437184,126.9873007,서울 용산구 신흥로 59 1층,11,"2,000",
6028,202,문배동육칼 본점,37.5366330,126.9703366,서울 용산구 백범로90길 50,"1,478","25,000",4.33
6029,203,PETRA,37.5346857,126.9877129,서울 용산구 녹사평대로40길 33 2층,336,"11,000",4.6
6030,204,쉐이크쉑 용산 아이파크몰점,37.5296100,126.9660349,서울 용산구 한강대로23길 55 (한강로3가) 아이파크몰 지상 1층,"8,637","2,000",4.47
6031,205,이태원 와인 & 브런치 더젤,37.5403666,126.9940875,서울 용산구 회나무로 67,234,"7,000",4.64
6032,206,스즈란테이,37.5199701,126.9743452,서울 용산구 이촌로 245 로얄맨숀아파트,756,"17,000",4.38
6033,207,루트에브리데이 한남점,37.5373561,126.9999666,서울 용산구 이태원로55가길 26-4 2층,480,"16,000",4.47
6034,208,스탑사인 이태원점,37.5337133,126.9910818,서울 용산구 이태원로16길 10 1층,61,300,
6035,209,이즈비,37.5333071,126.9922656,서울 용산구 이태원로20길 24,222,"6,000",4.56
6036,210,히츠지야 용산점,37.5306370,126.9696564,서울 용산구 한강대로 126 1층,170,"1,000",
6037,211,바다식당,37.5368385,127.0001726,서울 용산구 이태원로 245 2층,929,"16,000",4.08
6038,212,빵어니스타 이태원점,37.5329826,126.9941360,"서울 용산구 보광로55길 3 1층, 2층",168,"4,000",
6039,213,라플랑끄,37.5333511,126.9935939,서울 용산구 이태원로26길 26 1층,439,"10,000",4.41
6040,214,차알 용산점,37.5287919,126.9686731,서울 용산구 한강대로 100 지하1층,427,"2,000",4.23
6041,215,도깨비코티지,37.5532727,126.9770784,서울 용산구 소월로2나길 6-1 1층,"1,671","11,000",4.71
6042,216,무진장,37.5332317,126.9899213,서울 용산구 녹사평대로 168-18,567,"11,000",4.51
6043,217,양문,37.5431299,126.9718954,서울 용산구 한강대로81길 8 1층,299,"16,000",
6044,218,컨큐어 한남,37.5377603,127.0025583,서울 용산구 한남대로27가길 23 컨큐어 한남,34,400,
6045,219,hGarden999,37.5297718,126.9647415,서울 용산구 한강대로23길 55 아이파크몰 더 센터 4층 hGarden999,"1,019","3,000",4.4
6046,220,잠수교집 직영 해방촌점,37.5417988,126.9871925,서울 용산구 신흥로 37,728,"14,000",4.56
6047,221,식캣사인,37.5400865,126.9677909,서울 용산구 원효로83길 7-2 2층,119,"14,000",5
6048,222,킵햅,37.5421960,126.9685673,서울 용산구 원효로97길 37 1층,40,"1,000",
6049,223,레호이 소월길 본점,37.5432465,126.9901695,서울 용산구 소월로38가길 5,578,"19,000",4.33
6050,224,텅앤그루브조인트,37.5341127,126.9945396,서울 용산구 보광로60길 7 1층,"1,094","12,000",4.4
6051,225,자코비버거,37.5417984,126.9874031,서울 용산구 신흥로 38,699,"18,000",4.5
6052,226,팬케익 오리지널 스토리,37.5337994,127.0080285,서울 용산구 독서당로 67 서울빌딩 대로변1층,293,"9,000",4.24
6053,227,방울과꼬막,37.5327012,127.0057737,서울 용산구 대사관로30길 11-5 1층,98,"13,000",4.22
6054,228,독립밀방 서울역점,37.5548376,126.9717326,서울 용산구 한강대로 405 서울역사 4층 독립밀방,233,"5,000",
6055,229,푸실케이크,37.5350576,126.9877006,서울 용산구 녹사평대로40가길 7-3 1층,204,"1,000",4.95
6056,230,회전목마,37.5452860,126.9850958,서울 용산구 소월로20길 26-6 2층,69,"3,000",4.65
6057,231,챔프커피 제2작업실,37.5324955,126.9928260,서울 용산구 녹사평대로26가길 24 1층,562,"30,000",4.53
6058,232,쇼니노,37.5263864,126.9633250,서울 용산구 한강대로21길 17-18 1층,208,"19,000",4.5
6059,233,모로코코 카페,37.5414738,126.9873406,서울 용산구 신흥로 34,578,"20,000",4.51
6060,234,mtl 한남,37.5370862,126.9991391,서울 용산구 이태원로49길 24 1층 mtl,450,"37,000",4.5
6061,235,스톡드,37.5250846,126.9622792,서울 용산구 한강대로7길 18-13 2층,208,"6,000",4.71
6062,236,어항로,37.5321225,126.9723381,서울 용산구 한강대로52길 17-4,178,"10,000",4.41
6063,237,그랜드하얏트서울 스테이크하우스,37.5395473,126.9967306,서울 용산구 소월로 322,971,"6,000",4.58
6064,238,와일드덕칸틴,37.5414938,126.9870630,서울 용산구 신흥로 33 1층,301,"26,000",4.41
6065,239,볼드핸즈,37.5265312,126.9638501,서울 용산구 한강대로21길 17-7 1층,160,"12,000",4.68
6066,240,강가네맷돌빈대떡,37.5325359,127.0054609,서울 용산구 대사관로24길 27,196,"27,000",4.49
6067,241,라인드한남,37.5382506,127.0008393,서울 용산구 이태원로55길 11 1층,548,"8,000",4.6
6068,242,오파토,37.5434490,126.9878506,서울 용산구 신흥로12길 1 1층,567,"48,000",4.41
6069,243,네번째집,37.5337088,126.9934481,서울 용산구 이태원로26길 17,214,"11,000",4.8
6070,244,느루,37.5306861,126.9696671,서울 용산구 한강대로 126-2 1층,239,"10,000",4.71
6071,245,Ginos NY Pizza,37.5344229,126.9881628,서울 용산구 녹사평대로40길 46 2층,839,"16,000",
6072,246,카오산,37.5337285,126.9921253,서울 용산구 이태원로20길 13 1층,320,"5,000",
6073,247,쏠티캐빈 용산직영점,37.5340979,126.9613220,서울 용산구 새창로44길 10 1층 쏠티캐빈 용산직영점,329,"7,000",5
6074,248,오복수산 한남점,37.5372582,127.0019459,서울 용산구 이태원로54길 26,620,"17,000",4.42
6075,249,충무칼국수,37.5502498,126.9743444,서울 용산구 한강대로104길 38,493,"6,000",4.37
6076,250,마음집,37.5257412,126.9649889,서울 용산구 한강대로 56-1 2층 마음집,108,"13,000",4.31
6077,251,낙원타코 용산아이파크몰점,37.5298910,126.9641675,서울 용산구 한강대로23길 55 용산아이파크몰 테이스트파크 5층,850,"2,000",
6078,252,마라박사,37.5417940,126.9739195,서울 용산구 한강대로76길 11-4,691,"5,000",4.56
6079,253,멘타미,37.5416418,126.9736389,서울 용산구 한강대로76길 9 1층,185,"4,000",
6080,254,트래버틴,37.5248744,126.9620815,서울 용산구 한강대로7길 18-7,275,"28,000",4.34
6081,255,한우물,37.5335127,126.9910324,서울 용산구 이태원로16길 14-4 1층 한우물,51,"8,000",
6082,256,오만지아,37.5339726,127.0098555,서울 용산구 유엔빌리지길 14,286,"26,000",4.47
6083,257,스투엘,37.5319270,126.9724919,서울 용산구 한강대로52길 25 지하1층,137,"2,000",
6084,258,그랜드하얏트서울 테라스,37.5395225,126.9974453,서울 용산구 소월로 322 그랜드 하얏트 서울 호텔,"3,789","3,000",4.27
6085,259,오네스토,37.5320390,126.9722649,서울 용산구 한강대로52길 19 1~2층 오네스토,462,"4,000",4.52
6086,260,헬카페 스피리터스,37.5192920,126.9752885,서울 용산구 이촌로 248 한강맨션 31동 208호,157,"9,000",4.4
6087,261,눅,37.5387283,126.9665824,서울 용산구 원효로77길 8 1층 NOOK,235,"8,000",4.74
6088,262,양인환대,37.5301779,126.9700385,서울 용산구 한강대로40길 14 지상 1층 101호,294,"31,000",4.64
6089,263,오스테리아 이아드,37.5266173,126.9639377,서울 용산구 한강대로21길 17-7 2층 osteria IAAD(파란 대문),16,"2,000",
6090,264,오리올,37.5473846,126.9840676,서울 용산구 신흥로20길 43,891,"32,000",4.36
6091,265,MOTHER OFFLINE,37.5366296,126.9989772,서울 용산구 이태원로55나길 6 1층,147,"9,000",4.49
6092,266,와이키키 비치펍,37.5348695,126.9932313,서울 용산구 이태원로 173-7,141,"1,000",4.75
6093,267,바바라스키친,37.5350206,127.0005577,서울 용산구 대사관로5길 17 1층,285,"11,000",4.36
6094,268,라쿠치나,37.5404984,126.9965011,서울 용산구 회나무로44길 10,231,"21,000",4.51
6095,269,상록수,37.5457829,126.9700260,서울 용산구 청파로51길 4 1층,529,"27,000",
6096,270,돈까스잔치 동빙고점,37.5212414,126.9964197,서울 용산구 서빙고로 297,"2,929","24,000",4.22
6097,271,온더홀,37.5247772,126.9625735,서울 용산구 한강대로7길 10-11 4층,56,"1,000",
6098,272,그랜드하얏트서울 테판,37.5397629,126.9962408,서울 용산구 소월로 322 그랜드 하얏트 서울,796,"15,000",4.65
6099,273,3F LOBBY,37.5253443,126.9628275,서울 용산구 한강대로15길 19-19 3층,33,"26,000",4.54
6100,274,크리스탈제이드 용산 아이파크몰점,37.5294442,126.9639261,서울 용산구 한강대로23길 55 용산 아이파크몰 리빙파크관 7층,"1,283","2,000",4.32
6101,275,소브스한남,37.5357644,126.9998420,서울 용산구 이태원로42길 19,232,"9,000",4.46
6102,276,LTP 한남,37.5360781,126.9990050,서울 용산구 이태원로45길 7 2층,95,"14,000",
6103,277,오랑오랑,37.5451033,126.9850447,서울 용산구 소월로20길 26-14,166,"12,000",4.5
6104,278,한남작업실,37.5365382,126.9987503,서울 용산구 이태원로55나길 7,716,"24,000",4.54
6105,279,명동교자 이태원점,37.5308785,126.9909658,서울 용산구 녹사평대로 136,"2,518","5,000",4.39
6106,280,로컬빌라베이글,37.5341554,126.9914247,서울 용산구 이태원로 158 1층,128,"6,000",
6107,281,라스트페이지 사운즈한남점,37.5337637,127.0021488,서울 용산구 대사관로 35 사운즈한남 5층,118,"12,000",4.41
6108,282,디피오리 용산점,37.5393026,126.9873825,서울 용산구 녹사평대로 244 DI FIORI,210,"8,000",
6109,283,루블랑,37.5260640,126.9631698,서울 용산구 한강대로15길 23 1층,"1,023","12,000",
6110,284,알프키친,37.5386352,127.0123627,서울 용산구 독서당로34길 16,387,"27,000",4.44
6111,285,한남 북엇국,37.5340805,127.0081224,서울 용산구 독서당로 65-7,563,"16,000",4.26
6112,286,몬드리안서울이태원 클레오,37.5284349,126.9931760,서울 용산구 장문로 23 몬드리안서울이태원 1층,307,"3,000",
6113,287,한담곱창 용산본점,37.5306171,126.9670219,서울 용산구 새창로 209 1층 한담곱창,259,"3,000",4.54
6114,288,샤넌 서울,37.5432911,126.9738074,서울 용산구 한강대로80길 21-13 101호,13,"4,000",
6115,289,쥬에,37.5374873,127.0127996,서울 용산구 독서당로 124-7,290,"30,000",4.52
6116,290,창성옥,37.5363864,126.9604033,서울 용산구 새창로 124-10,932,"17,000",4.32
6117,291,크림크럼,37.5290927,126.9668857,서울 용산구 한강대로 95 래미안용산더센트럴 상가 지하 1층 B123호,221,200,
